,maxA,MVDeriv,meanA,varA,medA,minA
724,-12.155489250764369,-0.0027182676783137774,-2.33823740710773,-47.349629427290054,-0.25095573548370353,-1.7458813029538782
725,-10.36934497176022,-0.004281301339227246,-2.5648597149449124,-54.6529137613544,-1.062721351934842,-1.9339992884898776
726,-12.658402609431214,-0.00491932270965307,-2.398357585175873,-53.20207120367533,0.22623097244449752,-1.190809688262942
727,-14.040130546446449,-0.004069355961317493,-2.1350208393021184,-53.633633317693324,-0.28976320467712924,-1.156537440833349
728,-17.175640142463283,-0.005741387056738829,-2.5850876440708888,-58.15407070906319,-1.0748029987967378,-1.1235607416949027
729,-18.176565872833546,-0.005381935402798045,-1.949171657536569,-58.33463233474902,0.25349489022453575,-0.46541429791729527
730,-16.185626072677504,-0.005463944037702211,-2.9188558144170162,-55.146058632334004,-1.4507102715841853,-1.1428480326446677
731,-16.986249117043222,-0.004259212090428501,-2.267056551209805,-58.42397458939138,-0.3878781518157801,-0.15074756085316698
732,-15.231718477796928,-0.0042776646391892974,-1.9503368550665812,-56.24688502720852,-0.3015988974771169,-0.3349248938198479
733,-17.388289979717673,-0.006556138811124522,-2.8598110080462824,-56.851718414190834,-0.49603932042387555,-0.8503428739787138
734,-11.511675754853954,-0.0020964786151283134,-1.7073795502978442,-46.913731561581855,0.40393410491078896,-1.6866837453156722
735,-11.391335146556486,-0.004329662603717015,-2.39164800005733,-51.907090005374315,-1.0729999273181559,-1.4244291292283657
736,-12.692267470170357,-0.0035736325905248193,-1.8509058302620751,-51.88021392918069,0.45528214064497163,-1.3067913260835882
737,-7.5877044608317945,-0.0011228908329560076,-2.065291775475737,-38.85127970943064,-1.005847677787683,-1.3874101302911837
738,-13.446020533699311,-0.002677842918341752,-1.9568185700468383,-47.237230930146325,-0.6878288473273173,-1.422161105100877
739,-10.964952902066088,-0.0034002287690298285,-1.4393740788993465,-49.5488411593106,0.641201555042052,-2.3354648633745594
740,-13.192016449108532,-0.004656269950517869,-2.692544479409033,-49.07590496193049,-0.9815203387167841,-1.3111069657748522
741,-13.887646618545705,-0.004274973332205678,-2.3880600619536594,-56.61362083098142,-0.800108020616566,-0.701138886853355
742,-11.53232250893122,-0.00347236456913921,-1.9386719991152201,-52.92977022397518,-0.006872120556314698,-1.0025114469346748
743,-15.392416749667952,-0.0052805547109243504,-2.9673486859867655,-55.259168536170094,-1.122264294597267,-1.0103107602399684
744,-16.464713797600897,-0.003671448023973109,-1.9685774218197025,-56.67857681959505,0.25926876794412657,-0.12469832328924246
745,-12.809118125423076,-0.005271111562700304,-2.571191040007351,-56.20647211084189,-1.1580055280838533,-0.08018428778482534
746,-15.225453002309017,-0.004669403128985872,-1.930193187704905,-55.94285450986834,0.3494152888362798,-1.0151257791779584
747,-15.247677281537385,-0.003629569331579663,-2.501207151837553,-51.17098446506293,-0.3499529556023653,-0.5895970133586537
748,-15.664344073687396,-0.004971983447980141,-2.735444483360313,-58.37958993213329,-1.0422027718642077,-0.6804965313375524
749,-18.24528805053847,-0.006208148924259059,-1.9254641006340059,-63.19325896853996,0.32747236123195655,1.4759112476974305
750,-13.974031008744994,-0.005453822962068233,-2.357893317967168,-58.71870427165934,-0.4310708307050781,0.8964889372967804
751,-12.036762161780402,-0.0028026389479862152,-1.9672809665497262,-51.68338172313544,-0.08776580704909343,-2.1140726034679407
752,-12.892217615280149,-0.004750950252313206,-2.42830689272167,-56.2507165933969,-0.8463897526112909,-1.0679672262642228
753,-13.566371679177756,-0.0038245099359411243,-2.1727594206329464,-54.793104001521286,-0.4694984903884496,-0.20509008812944574
754,-12.444323574927306,-0.003069216581240948,-2.263987030670341,-48.28373207412521,-0.48717809378246457,-1.6236531145284756
755,-11.887480152208497,-0.0034099481892590593,-2.7237320524480975,-55.08248218342595,-1.1898880634594775,-1.938742821543294
756,-10.429419337854213,-0.003919909321188624,-1.8800095352148851,-53.52899617963422,0.24648247194310713,-1.8922127250867202
757,-10.006010218692484,-0.0035395520575886826,-2.6432227941496933,-42.478817764708474,-0.8565144146490375,-2.3786622616044792
758,-10.768000651436246,-0.002803898799445305,-2.5992782384141258,-52.81921484651377,-1.106524182715713,-1.0024473283539894
759,-8.86460608884493,-0.0038491589926355927,-1.8338722451370142,-53.18559602365325,0.7602479821203474,-1.5964804951681306
760,-9.853279653368993,-0.003249901608596187,-2.7259598599349797,-45.70730681094684,-0.8504971568811435,-1.9045177530441335
761,-10.487458412975151,-0.0031854708846101015,-2.5876407598095383,-52.804131963749846,-1.4170084735431345,-1.1892524941488478
762,-10.14461454703466,-0.004408775962759966,-1.9305759567465017,-53.12757810984871,-0.2921612884622764,-1.188021060114135
763,-16.679737543127093,-0.005448973415920297,-2.518640916609071,-58.23234696984014,-1.1809188200197287,-0.9057223527653533
764,-6.16394337242156,-0.00018428429929571478,-1.4211475845225685,-39.42318871163016,-0.3375795185655459,-0.709166534556505
765,-13.865846551416393,-0.003678798465005681,-2.177633135763445,-53.524464633526634,0.02572348749994191,-1.3146401547863014
766,-13.781515947457937,-0.004604609411552098,-2.679477578586047,-49.11354255300444,-0.9103830792817789,-1.2509680615644658
767,-11.811508502768646,-0.002499337856339221,-2.126366007495136,-52.452155704650394,-0.35313018942723673,-0.6671953688560985
768,-11.809425551321102,-0.003225645813320889,-1.9534526347545889,-51.53533483228611,0.014032051066784845,-2.1873222452754897
769,-14.990129250941834,-0.0041390686853179535,-2.5606256595549617,-50.72320796932999,-0.5687545901970203,-0.34880725418047476
770,-16.04335041919992,-0.0027771688215642906,-1.847627228169122,-54.406185270059396,0.22045318452912355,-1.1867900620454117
771,-16.548547639915128,-0.005265554469972846,-2.0849201826655754,-56.30713576507315,0.2926231482682624,-2.0480833728346175
772,-6.457232915791721,-0.002946016395259361,-2.4289146632328364,-41.29529022769128,-1.1680263069562287,-1.5460255511563878
773,-11.281006056311558,-0.0020192300086743983,-2.0781899113936557,-49.77486803590271,-0.37327968830337355,-1.5305268639728862
774,-16.90693287031656,-0.005358845356894663,-2.2976830179084793,-58.87231526877079,-0.2656786502462225,-1.962060948525057
775,-15.9309976435574,-0.005196952890067282,-2.958163321161889,-53.242575547715006,-0.6168749112686918,-1.1327098162124778
776,-17.807857483684607,-0.0052431604321928026,-2.130230305070004,-59.67722690018755,0.31510847044844326,0.32535941715514305
777,-11.619014049682182,-0.0045797818100010825,-2.2445308414054477,-60.27050472986222,-0.9881432698379822,0.49193173293420145
778,-14.267218649499519,-0.005399325756343601,-2.193539530676123,-62.28241143713586,-0.9347628864701392,1.589281446366245
779,-14.400539883345601,-0.00464847457712252,-2.1986039664751367,-57.10806449018756,-0.17657443653998328,0.20506582747791313
780,-11.932727108625006,-0.003123304481676593,-2.2916398248787875,-45.52077472977583,-0.8755293295674349,-0.9810804175427399
781,-12.738408898190439,-0.0026801359508655948,-2.4025282662469394,-51.56160097766693,-1.6302396808485682,-0.6327151092969414
782,-15.729503768792604,-0.004061671032825309,-2.0097090445828183,-53.20536030980901,0.753472477873462,-1.1832373826184108
783,-14.712125253338108,-0.0047186736695073155,-2.6487945791401977,-48.552356296985025,-0.5914184183710596,-1.5867381315702151
784,-12.741401733117165,-0.003161909725019613,-2.4294302935277177,-53.83477564640235,-1.2744102860887931,-0.5310400074560868
785,-14.527619590171948,-0.004475534598695192,-2.1798641559265945,-58.05227098775916,0.008060342466123416,-1.0871825627585339
786,-16.15917630561664,-0.006150246003402405,-2.825506482950324,-59.91993899911345,-1.3233738218080386,-0.8489157121578845
787,-15.03810006410875,-0.0029224715545309666,-1.6230171976666004,-53.839507116128544,-0.022121827435640284,-1.083032560547465
788,-16.623229747904162,-0.0047875308134775595,-2.489109883826165,-57.12313825241344,-0.93936686118899,-1.110865925078992
789,-11.401812610258943,-0.005537976093040038,-2.4521910233257262,-56.62850145857968,-1.6452596264938144,2.262554957001001
790,-12.470366687349646,-0.005197581136925386,-2.524000838851416,-58.13620522810145,-1.2727169027052163,1.296148426205546
791,-5.930470275514082,-0.0032225298554006774,-1.9710140673270793,-51.61279927461734,-1.3889787585644928,2.5562484194830537
792,-7.012966526846871,-0.004901749705910407,-2.4063728933952238,-53.92181682009396,-1.317731853109347,-0.7698007089231624
793,-9.89166136042325,-0.002935257183615564,-2.1883997025644746,-46.93886046095481,-1.7197513064205125,1.4197449165808003
794,-7.517488747416728,-0.0034457441293006827,-2.2895623773428397,-53.23306364857552,-1.2574154529776962,1.5311111404718938
795,-7.847837677633009,-0.003088406972374393,-2.018087930613854,-47.010010562528024,-1.6648894733435142,0.9472783734517751
796,-7.432875727595537,-0.003669684022715839,-2.073138679950164,-46.78175388064939,-1.2222522568146612,1.029624724098709
797,-16.400795847649597,-0.00581349094792016,-2.557418185545293,-62.89468177968677,-1.197525211845747,2.662379050483432
798,-14.014293607116784,-0.005093455564771227,-2.585090823282796,-58.48136172099032,-1.6846756887135435,2.1276570614211154
799,-11.717491025977758,-0.005378176376942857,-2.4270783815101,-57.433108523427514,-1.7415141171460817,2.6875053792137917
800,-15.711891196453323,-0.0070737104129151695,-2.869770368786856,-67.16831865678063,-1.5137908321716047,2.7840370379799104
801,-10.834655657263525,-0.004541212449455671,-2.303392593763551,-51.72159502684575,-1.2626251045628898,-0.9557761154239106
802,-10.41671889120958,-0.002958580327338956,-1.740250524398217,-48.970398370974074,-0.5894620753374227,0.8166569613684418
803,-12.766228613495059,-0.004580929743692658,-2.3800401861114313,-57.224133185757054,-1.3993129320078452,1.7832166969357637
804,-14.506078571655156,-0.004711711075673817,-2.575504593796852,-58.33579525772002,-1.8882119122897372,2.281221555874696
805,-13.262532492678346,-0.005046547206273234,-2.5444920772408093,-58.34781329295713,-1.6044474103330941,0.7623781257149131
806,-10.980212197437691,-0.005580485034732069,-2.540664550157601,-55.56236803426107,-1.0957766851189223,-0.5401034987977749
807,-14.257766203704595,-0.005196933549513342,-2.6522591814389838,-59.15445650438726,-1.8252985558109547,2.3063021506431163
808,-8.919341741888672,-0.004014085753445402,-2.359661549247493,-53.64590940592335,-1.7606498320508486,1.288562105132267
809,-13.975543206413175,-0.005259401788510204,-2.4414693168628325,-61.002725282893344,-0.9634929886112875,2.19436586894461
810,-9.597816202109524,-0.004351816670590963,-1.8623726721930627,-52.774527548132426,-0.8902449756027302,1.8515769606987549
811,-8.619755631000192,-0.004953111938787263,-2.5965977052483424,-55.145083183044164,-1.4988482746755842,1.7966585658894303
812,-5.734371013675958,-0.0037125962095276507,-1.8917574802242072,-43.35561642722457,-1.117561438009302,1.1359584213965972
813,-5.082240054934317,-0.0023954446631905676,-2.3427435491661033,-43.657955234109664,-2.0317508741243095,2.1379247967309487
814,-5.695385300387173,-0.00365733804890459,-2.2002895627178187,-48.411843792576505,-1.7304962211164252,2.2132264153832697
815,-12.453013194840569,-0.004840915873782359,-2.467015649567534,-56.71049724646333,-1.6698098700509707,2.404664943825738
816,-9.729222267472483,-0.005208884383835376,-2.443095100247337,-59.97043617169114,-1.2038581649441102,2.512015783613431
817,-15.709372220464068,-0.006056766609711767,-2.5503408324742978,-61.62337371254852,-1.4584579784795313,2.9995307802081124
818,-13.528612497620546,-0.00546395884100049,-2.597643019781362,-62.061850527406776,-1.4424166229871833,2.5362644989360037
819,-10.8655241452436,-0.005000448973950694,-2.4901455576327383,-57.13836373139297,-1.7817907288996437,2.092296463917876
820,-15.302090621863194,-0.006344232105758128,-2.6215648601936827,-63.6360285331778,-1.612821682413692,2.899528372894987
821,-13.421566940058053,-0.0059804629334879655,-2.5585139340997447,-59.48123464459658,-1.4717387271571312,3.235030851893608
822,-6.360905470697649,-0.00615240179399709,-2.174112620412478,-57.99502948295583,-1.0146719192838667,2.2644991391378753
823,-14.446156078727093,-0.004998787662459691,-2.504770970286538,-62.99500492843347,-1.2402591745103138,0.8779803989151382
824,-13.396813804101786,-0.005131711960178608,-2.442811794172151,-59.6390674301783,-1.0455422214157029,1.2290473987381967
825,-13.660219729294777,-0.005247091946701972,-2.49382989453793,-60.011117921564164,-1.6686178441399218,2.286490432208348
826,-14.569741793015265,-0.0062423251960275535,-2.4543639023475325,-63.369077975146745,-1.2884805657105964,0.887879883397229
827,-14.860853463266785,-0.006610084872718077,-2.464165461527724,-60.30492802423673,-1.7104049451135666,3.2608210117078658
828,-16.856442100035792,-0.006473201523972427,-2.5748305673254173,-64.57249024409927,-1.5013719176199807,3.674378448992692
829,-16.07579444926566,-0.005785866965470329,-2.4911510438314455,-62.16877618549123,-1.396933212489909,2.6679507913188187
830,-15.20338916447336,-0.006038130313754753,-2.575520122799098,-62.822269499131686,-1.6242212662294406,3.4507037973447634
831,-13.480650809845368,-0.005757029816198183,-2.2339526845438655,-59.008568623398524,-1.379400962819524,2.9784097708676436
832,-19.62579839652128,-0.00740879370161234,-2.9605097130788387,-67.40270642872562,-1.2456216094080492,1.776422682792882
833,-14.905811049125049,-0.006841211451958372,-2.8184971759081083,-66.8752814994797,-1.3067930980690967,2.3569116034908664
834,-6.387017765033534,-0.006011710448441916,-2.870458815239976,-59.91262933695104,-1.4836982490743331,1.6172832117915368
835,-17.617589446170612,-0.006622078162410173,-3.227691213864036,-67.70466546439454,-1.5025209275384785,0.9246152818201407
836,-14.957176135018067,-0.00583467921070914,-2.84107609687665,-62.68985042875944,-1.6542751797896535,1.0062349336045777
837,-14.226205073095482,-0.0054509076049746785,-2.7630314323955574,-63.964826964185335,-1.5789527188062316,1.7566686199923538
838,-18.233428912383328,-0.006172684865038235,-3.194823271170879,-66.78276541825437,-1.7220318123172014,1.904329704977811
839,-9.32521554531063,-0.005291866431283446,-2.5821677131642264,-55.70305485610102,-1.4624517122845475,0.8922925015345191
840,-16.60414756798399,-0.005150008717098779,-2.555989420377202,-63.974371657854704,-1.0749200028456407,0.9457073046996909
841,-6.4490959816586795,-0.004905502795333481,-2.52049387602127,-53.297921967936986,-1.9563972844608166,1.431098513823149
842,-12.661752101204552,-0.005579758344740073,-2.852035775816976,-63.74114219048444,-1.359698977966712,1.517134269662531
843,-22.50547523909338,-0.008188977756394357,-2.9930319906480776,-70.50807008236559,-1.2420233151373132,3.6061114657229503
844,-22.071687293338556,-0.008090044373717561,-3.2268704566188244,-70.06471817467194,-1.538357520146448,3.580852027238028
845,-20.988478993460014,-0.007499135135735715,-3.0552291038066137,-68.84396704309356,-1.399640489444188,1.4720237711249773
846,-16.527892110744002,-0.006292630749215237,-2.8899049172777787,-64.79203589504411,-1.3743120035768328,1.5100723076601525
847,-19.938583014604177,-0.00787554179521437,-3.388734896933835,-67.55823429962419,-1.8988143161247848,1.2494670574185776
848,-9.875139596984518,-0.004988964736569295,-2.743376479244084,-61.97223899363108,-1.0868356789534293,0.8936020044556905
849,-13.734421859535015,-0.006161791438805206,-2.964388758601533,-64.37627960922633,-1.6283429092516073,0.43938378183718374
850,-15.56747617849097,-0.0058640561993353706,-2.9587139579875803,-62.630502829581644,-1.367881069867634,0.4176514410903831
851,-7.02489695800482,-0.0042164034748462765,-2.520762821044409,-58.20630971988459,-1.2834572764016627,0.7181624182325468
852,-10.543271440843824,-0.005460749836409544,-2.548852544923628,-59.549945556470135,-1.5956739904087502,0.9646205434110984
853,-16.347076312833625,-0.005707096515579998,-2.8953072166998908,-62.77345272534152,-1.5896982773083046,0.8002581537937363
854,-11.710645987599584,-0.0045034677240478015,-2.9757048704213993,-59.6512638007931,-1.725226156582682,1.0117243199920685
855,-11.055156803198965,-0.0043323178369659,-2.3006672008336633,-54.80601010100909,-1.3393011368862595,0.08403530227840683
856,-13.393635829797784,-0.004668459748845586,-2.562655699090417,-62.81618747606939,-1.3098108422416992,0.27991340243218943
857,-11.648848580463643,-0.004877431305968201,-2.50554802624435,-58.76231327693449,-1.7137449081269676,1.3130754927201505
858,-19.89119612889512,-0.006380904202475178,-3.1668617019674787,-66.43999625029248,-1.4862227156948205,0.8651265181540779
859,-10.52959354568062,-0.00489523184661611,-2.6736357960388553,-58.703498547673135,-1.5740915470228671,0.6680428803163618
860,-15.823692626516866,-0.005956227579513552,-2.7366736519369255,-61.54241272414046,-1.5657352499824615,1.0750432390372424
861,-18.292347700894048,-0.006651107783294824,-2.8641080792501903,-65.92892579080495,-1.4476410127331505,1.1931259298469277
862,-19.85872398841525,-0.007851569143278614,-3.076992909864945,-69.81168167554809,-1.173028408582157,1.2945146862541197
863,-20.33028914106557,-0.006609152457633348,-2.846851566896289,-67.02529248658556,-1.3352752507533356,2.5423248359343154
864,-17.252274572039518,-0.006310760645714205,-3.079728707225785,-67.39501325136571,-1.411630417726407,1.0288010911375958
865,-13.010408620333429,-0.005668623883720421,-2.794806516182744,-59.42353183375363,-1.6854540794720236,0.4873349421247779
866,-13.944869180765266,-0.00634286227070788,-2.745015274475625,-64.2529728072867,-1.6032434027979328,0.8160310092005494
867,-17.90203130241967,-0.007029064509104387,-3.1282251006064836,-66.86175806197382,-1.6371574037630747,1.2692791714872698
868,-18.136246366813346,-0.00714466100075653,-3.045687634097849,-66.21816459866605,-1.3134323129208312,1.8138861102698511
869,-17.978727830368932,-0.006832013661402325,-2.8427650691232085,-65.22889817486538,-1.2121789150007167,0.5819967541847308
870,-17.632040400399276,-0.006611102348055796,-3.159338596057621,-65.98661589687846,-1.2452193591798792,1.341452568661647
871,-17.06786230514996,-0.006191495575980959,-2.835921568581245,-63.83712632789112,-1.4070923456492679,0.9243381939913178
872,-18.734316387373593,-0.006924904818179075,-2.9073271627520683,-66.93435409960222,-1.4231170085141507,1.4209934477068602
873,-17.311926985172647,-0.006356594365912018,-3.0610662831934405,-65.79214374929856,-1.710640727212974,1.3863403473084688
874,-17.524812519544994,-0.005996312716185043,-2.8727993565834975,-65.0678857256304,-1.5754364482595182,0.5892428593023782
875,-16.42944061102888,-0.006621216278223634,-2.828397912331372,-66.81180349914166,-1.3231491455101327,1.6718195882074784
876,-14.296444464788923,-0.006433903441636966,-2.9892133548264397,-64.8341599444293,-1.691667536932549,1.9597601936175275
877,-14.063263336583574,-0.0034160620521619042,-1.8885497619746268,-59.93916723886702,-0.5237968799197503,2.2637889081391807
878,-10.45471748922748,-0.0043915752197772485,-1.799314366569984,-58.621488547083395,-0.8262786098364749,2.259585755719658
879,-17.294932285665716,-0.006042046117106207,-2.5807511259708615,-64.06880477275668,-1.2353437506450184,2.613376719554056
880,-9.203095614748399,-0.003027566046060484,-1.7907448178236134,-56.31165717734919,-0.37566984257450287,2.2860729562302042
881,-15.364480708340338,-0.005476021791683987,-2.0625081821530795,-62.9558520168582,-1.0080049546212493,2.9796149963219714
882,-19.613115996952715,-0.007199591441927413,-2.6608736375003215,-68.20523607849259,-1.04147561352735,3.4958737555722097
883,-15.482513807479883,-0.005842750078457261,-2.3153327526623038,-64.22896016848009,-0.8056675288473052,3.488143719603852
884,-16.611208371452975,-0.005035906747924976,-2.1016166693710563,-61.71912649780206,-0.5527774778831294,1.5421712728422134
885,-11.807038375616134,-0.004972967977881627,-2.5435093044043153,-62.11524643640731,-0.9482394658479141,2.12267753360046
886,-18.90357184519733,-0.006204306572726602,-2.6911338534780036,-65.66730495467644,-1.1422026543363764,2.3146643618197986
887,-19.08839448869733,-0.0069010859686815945,-2.7252029834210525,-67.51708262802951,-1.0127703219939796,2.3860736068992914
888,-21.589504433236655,-0.008103638313132242,-2.92938234000853,-70.72917971803656,-1.0550791367215364,3.863565069309093
889,-16.889773569587465,-0.005185976766736756,-2.3673470637612297,-62.71285030666683,-0.7023517341251306,1.6892692495098025
890,-15.7003698668702,-0.004168139116062681,-2.265907200186682,-62.41695090442963,-0.9212936126357647,2.3990494496723462
891,-14.179407985917216,-0.004402551604893928,-1.9969550657815773,-59.61016454937726,-0.5777821614823537,2.6379378461173264
892,-13.73284022094176,-0.003551022756845987,-2.0734572641102087,-60.83239633909956,-0.5638463253107417,2.5650627518922766
893,-15.628598685402494,-0.0050350463164325465,-2.3354638622410224,-62.955404682448815,-1.0687541019953226,3.0685906906833864
894,-11.37224612370224,-0.004469013086930458,-2.4868566455961094,-61.11443195053427,-0.9697103971598509,2.703737684233878
895,-8.107524056811108,-0.003826328060859598,-1.7539608043833024,-57.01010484396766,-0.43750259074895936,2.690770519777927
896,-12.29781000948513,-0.003936313199269124,-2.071828198433657,-62.10648442991706,-0.841382643930082,2.8359034571552977
897,-16.19520832037424,-0.005916164585522932,-2.4693395822633324,-65.14833282053728,-0.8514291255604576,2.958176910098759
898,-17.42506566466821,-0.00500247666705897,-2.3641992320581178,-63.69322474679235,-0.9852987447357187,3.15175839056932
899,-17.99925047706187,-0.005185555499716467,-2.330766202453443,-63.71501439048493,-1.1885172704566358,2.7146948901126198
900,-18.993543319860557,-0.006152991899817857,-2.7590248919007614,-66.86829076710404,-1.0238332986166192,3.061276816638509
901,-17.704047494482637,-0.005523702956691768,-2.270416001737294,-62.889122011466995,-1.0288053294583843,2.559102353586961
902,-12.827155140019414,-0.0047843101081492725,-2.3230619131684964,-59.553405857428096,-0.9218003472121854,2.492736286790741
903,-15.487908100511525,-0.004405842319676486,-2.3506248008870454,-62.33547990352851,-0.9979827355397681,2.0667600345158847
904,-12.284554432663448,-0.003899268467153335,-1.9526091762489486,-60.693337577554715,-0.3500930507599982,2.804385391441895
905,-16.896042211095924,-0.0053742522293208006,-2.1789748126604707,-62.33804399159483,-1.0889585887262463,2.542532314092149
906,-14.352635557780648,-0.004766900167429493,-2.5502475573144032,-63.17819070985064,-1.0254008693934331,3.077454548083307
907,-5.37339457569626,-0.003343484139467179,-1.9960019104247024,-56.026343152529165,-0.9935509546135162,2.372945793369004
908,-7.362732890059785,-0.0010993494081803848,-1.3220224954619155,-50.11641356802055,-0.5679598438344868,2.667137110855567
909,-1.7417751467845832,-0.0006513117759678749,-1.8514647892614065,-44.62566325588819,-1.2307356453434632,2.670643505950352
910,-0.8261621183850423,-0.000543308129079139,-0.9856712410997819,-41.383785938875945,-0.5212848472986558,2.6384313652673343
911,-7.86354455624458,-0.001434496443981314,-1.6846031677436422,-50.916269415991025,-0.8344733344562698,1.9524164783844
912,-17.37332839586278,-0.007038219695870781,-2.9433418821029598,-67.91411567946928,-1.1835622006844808,2.896675952746346
913,-18.20830826613444,-0.007657173816073932,-2.8498969902543827,-67.65558835177008,-1.093805964962197,1.7743431165936467
914,-19.808928653405058,-0.007335329574373679,-2.778962131637188,-68.73301522919758,-1.1487772913135892,3.5504343833167367
915,-9.790077187209992,-0.004958656801728007,-2.715290978796938,-61.31714896032334,-1.5058455737368952,1.652646039461982
916,-15.841506100994085,-0.005229089465680927,-2.656486325131148,-63.68516353672024,-1.2279565376584376,2.5317674386836915
917,-14.863577330091307,-0.0045812634070018865,-2.2476974771886944,-60.90978561571582,-1.053299905602774,2.41686546273347
918,-12.975272417717004,-0.004026000023177981,-1.9706949178099293,-59.897964803560924,-1.0190254473771105,2.523488089897336
919,-14.525414582186094,-0.005220096885674467,-2.3724295085731235,-63.47434276867016,-0.9145500754441755,3.0872168009783616
920,-13.790963615823816,-0.005265604676781226,-2.3069233391913695,-61.72854710190624,-1.0394337651622791,2.4369369432449783
921,-14.43426652204488,-0.004620333307637648,-2.2356020212079333,-62.17251729939854,-0.9471259845009836,2.235627683212713
922,-21.419448158551013,-0.00856345270522663,-3.2178949099235066,-70.84093958011978,-1.3334085578403787,3.078490784085263
923,-18.6964172417548,-0.006782757158179817,-2.7346851445591067,-66.93208205721179,-1.2906104634791298,2.8553307745728054
924,-14.717334825686613,-0.00584981259163601,-2.5717932078105026,-64.20232063193474,-1.0388750093627586,2.7665780768584547
925,-13.763719250549993,-0.004512624307345908,-2.2088746364955316,-58.87786824107,-0.9408192195897129,2.7277194516409438
926,-13.267390022510725,-0.0040250785196896946,-2.0291733356500625,-60.364302985163,-0.849826614237557,2.6933700381590215
927,-13.265091165234331,-0.0047035611851686185,-2.414307493265621,-61.46707373935794,-0.9238815528446516,2.871220478807004
928,-11.172090604845849,-0.003973238715731415,-1.7219147831182564,-55.28651459528987,-0.5163625924309052,2.8638016124061147
929,-13.078289900863656,-0.002914523034159692,-1.9284978794863985,-57.91817967048629,-1.0634685692749741,1.3710149407842298
930,-12.238828050151124,-0.003891494783939487,-2.333453716335656,-60.85442593966511,-1.0074691609944093,1.9655392915398409
931,-16.07193264743654,-0.005584723552030612,-2.602484396483659,-62.21848211148144,-1.1113610823901023,1.8464210606752367
932,-17.589144981859413,-0.005846517446833102,-2.4845531888746653,-63.90781795333429,-0.9201064172888582,1.9453231033327212
933,-18.724230715467204,-0.006374597507115533,-2.681118670184171,-66.48924027143936,-1.0344607597275708,3.04079603950667
934,-14.626153820421017,-0.0052451715045273885,-2.2227553903023125,-62.52814389856563,-0.6681019013155751,2.736576057757132
935,-6.391971704076202,-0.0035705897667700657,-2.030200359202425,-58.01211686769561,-0.9265710317632028,1.8889177783628117
936,-15.301118351553637,-0.0046969843243879665,-2.4596301749839906,-62.76637292511769,-1.2852231422477551,2.5918736102891087
937,-14.961991424015498,-0.004736359532049105,-2.0152500942222087,-61.30563460289262,-0.9434993929486595,3.0602311919514866
938,-12.522196068319545,-0.0046814757971216205,-2.0117374043951113,-60.49573298448227,-0.5796972405163796,2.160575253024822
939,-13.113260272367853,-0.003964356961652067,-2.249459408050594,-61.89852252863152,-1.165079289780378,2.6011846640951832
940,-11.539165560715634,-0.0035955446905194255,-1.8268870885758908,-56.937305397541536,-0.59799933617699,2.941352712531951
941,-14.269935993240395,-0.0038993496921778115,-2.0972329805843337,-62.348860107914795,-0.6898458249259569,2.8908449611560245
942,-14.445375193014776,-0.003948584123964555,-2.069431674069751,-61.13659443347718,-0.9502474856780765,2.2376326806907247
943,-18.719943326771453,-0.005826336637800671,-2.645763339893948,-66.19693532598656,-1.0673199706915,2.466736635872783
944,-11.811223243832522,-0.0031415453512710686,-2.075967226040577,-58.44155568040007,-0.5857617599027556,2.4823565179926037
945,-15.9868160842312,-0.0027505076447056484,-1.7522086109908965,-61.93975157015829,-0.12663229634694417,2.5788588985007603
946,-17.05043255016931,-0.005675597731713786,-2.4115910477047127,-63.99427415010767,-0.8171704144845275,2.3381842683023804
947,-19.088421666008525,-0.005569801676381494,-2.407984579305877,-65.68347956863983,-0.8430444222685001,3.027597927530704
948,-3.3008567259725865,-0.0038159636804678976,-2.2492361540365913,-60.458977367992084,-0.4824189934498939,1.318708630007297
949,-19.341062321989195,-0.0073516770272413975,-3.071305450697876,-69.59342241985148,-1.2182124350499777,2.5031931526907156
950,-15.950300248913397,-0.006734415476054368,-2.7015020082723087,-65.59284616394572,-1.1653134907883338,2.6625334350036782
951,-15.548773571061677,-0.00425199407761257,-1.9084975000606956,-60.278048798925724,-0.4824448019316172,2.318503987459401
952,-11.44558879330992,-0.0031507422103442366,-1.8913569375484922,-57.69524866403434,-1.0610649628181719,2.208505492884859
953,-15.838550218494671,-0.004420249420851034,-2.292859764352947,-63.24925402508548,-0.947003012774525,2.357110132411904
954,-15.083237250787441,-0.0035970289519243782,-1.915931933402124,-62.51167261790626,-0.6960591092880186,3.085080976600996
955,-17.450479497300407,-0.005610568856132898,-2.4175223525065466,-63.1791184059573,-1.1138516884034928,2.754855104972881
956,-17.820303130574732,-0.0056492552488478865,-2.632783299592928,-66.28192123420827,-1.0518419031005202,2.389481307859783
957,-18.82715092998969,-0.005876347237351977,-2.6601481634663138,-66.36796876091499,-0.8849359775754593,2.7637302657300804
958,-17.680515901990923,-0.005312821219987731,-2.5337799790796147,-65.05207149408133,-1.242722917311724,3.1719295833399554
959,-3.6689099787150283,-0.004329027051110872,0.442058019701852,-11.046786592159421,-0.6479257708089108,0.6282546560566393
960,1.9115703017136099,-0.0046972497184128775,0.8755170604187867,1.0005331581166956,-0.9355199569779913,1.5226220012432483
961,-7.695053559209274,-0.006114109533304484,0.20040317911243832,-19.86718535830554,-0.4981813022295398,1.4253947687695128
